AccountID,Industry,Vertical,TotalBRR,AnnualRevenue,NumberOfEmployees,DandBRevenue,DandBTotalEmployees
Acct-001163,Professional Services,Consulting / Other Professional Services,0,922000,5,922000,5
Acct-001623,Research & Education,K-12 Education,0,0,0,0,0
Acct-000475,Telecommunications,Regional Carrier/ISP,0,0,0,0,0
Acct-001006,Telecommunications,Wireless,0,0,0,0,0
Acct-003573,Media & Content,Internet Content & Software,0,0,327,113775274,327
Acct-000751,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-001037,Professional Services,Consulting / Other Professional Services,0,737600,10,737600,10
Acct-001032,Professional Services,Consulting / Other Professional Services,0,5664786,45,5664786,45
Acct-001041,Professional Services,Consulting / Other Professional Services,0,387240,3,584300,3
Acct-001148,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-001394,IT Infrastructure,Colo/Hosting,0,0,0,0,0
Acct-001042,Finance,Finance - Other,0,1073848,6,1073848,6
Acct-000352,Telecommunications,Reseller,0,0,0,0,0
Acct-001152,Media & Content,Internet Content & Software,0,25794,1,487508,2
Acct-001096,Professional Services,Consulting / Other Professional Services,0,81136,1,81136,1
Acct-000365,Telecommunications,VOIP/VSP,0,0,0,0,0
Acct-001183,Telecommunications,Reseller,0,0,0,0,0
Acct-003627,Other Industry,Non-Profit,0,682280,24,748942,24
Acct-003369,Other Industry,Non-Profit,0,37244496,800,37244496,800
Acct-003368,Professional Services,Consulting / Other Professional Services,0,58141418,180,63955560,180
Acct-003499,Research & Education,Higher Education,0,22534046,307,20280641,307
Acct-003367,Finance,Banking,0,92592168,530,92592168,530
Acct-003370,Professional Services,Consulting / Other Professional Services,0,22416676,149,24658344,149
Acct-002550,Other Industry,Non-Profit,0,305592023,3100,305592023,3100
Acct-003371,Manufacturing,Manufacturing - Other,0,59930,1,59930,1
Acct-003372,Professional Services,Consulting / Other Professional Services,0,114994162,415,107271115,415
Acct-003373,Other Industry,Hospitality,0,134669473,1560,116475042,1560
Acct-003374,Other Industry,Retail,0,145911079,500,131319970,500
Acct-002540,Research & Education,K-12 Education,0,26204301,78,26204301,78
Acct-000555,Energy & Manufacturing,Utilities,0,0,0,0,0
Acct-003339,Other Industry,Retail,0,86031,1,86031,1
Acct-000325,Telecommunications,Reseller,0,0,0,0,0
Acct-000616,Media & Content,Media,0,0,0,0,0
Acct-000821,IT Infrastructure,Cloud Service Provider,0,0,0,0,0
Acct-000274,Telecommunications,Reseller,0,0,0,0,0
Acct-000654,Telecommunications,Wireless,0,140570,2,154627,2
Acct-003384,Research & Education,K-12 Education,0,0,0,0,0
Acct-000925,Other Industry,Retail,0,0,0,0,0
Acct-003460,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000809,Government,Federal Government,0,0,0,0,0
Acct-003389,Other Industry,Hospitality,0,74591682,1700,73580406,1700
Acct-003388,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-001325,Telecommunications,Wireless,0,0,0,0,0
Acct-001324,Professional Services,Commercial Systems Integrator,0,0,0,0,0
Acct-001081,Professional Services,Commercial Systems Integrator,0,0,0,0,0
Acct-000190,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000822,Telecommunications,Reseller,0,1844000,15,1844000,15
Acct-003333,Other Industry,Retail,0,1298308,6,1271531,6
Acct-002535,Energy,Cleantech/Greentech,0,311264,4,342391,5
Acct-003414,Transportation & Logistics,Logistics,0,2940571,22,2940571,22
Acct-003413,Professional Services,Consulting / Other Professional Services,0,1290800,18,1290800,18
Acct-003408,Healthcare,Medical Devices,0,8315402,68,8165979,68
Acct-003415,Professional Services,Engineering,0,208817,8,208817,8
Acct-003416,Transportation & Logistics,Logistics,0,471081,24,471081,24
Acct-000416,Healthcare,Pharmaceuticals / BioTech,0,746820,10,1987149,10
Acct-003338,Professional Services,Marketing / Ad Agency,0,273183,3,273183,3
Acct-003355,Energy,Cleantech/Greentech,0,7907411,40,7907411,40
Acct-003364,IT Infrastructure,Cloud Service Provider,0,801191,12,881310,13
Acct-003398,Other Industry,Retail,0,866674,6,866674,6
Acct-002571,Transportation & Logistics,Logistics,0,2367643,36,2604408,36
Acct-003417,Healthcare,Medical Devices,0,292924,2,184400,5
Acct-003366,Professional Services,Consulting / Other Professional Services,0,4702269,40,4702269,40
Acct-003418,Other Industry,Retail,0,1842274,16,1842274,16
Acct-003358,Healthcare,Medical Devices,0,12803156,40,13295325,40
Acct-003419,Other Industry,Retail,0,1341400,14,1341400,14
Acct-003334,Healthcare,Pharmaceuticals / BioTech,0,109133,5,132052,5
Acct-002480,Energy,Oil & Gas,0,27861703,75,33712661,75
Acct-003081,Energy,Cleantech/Greentech,0,2217961,5,2220943,5
Acct-003404,Professional Services,Engineering,0,1198600,11,1568647,11
Acct-003241,IT Infrastructure,Cybersecurity,0,3079853413,1400,1719426116,1550
Acct-003292,Finance,Banking,0,408086,2,448895,2
Acct-003406,Healthcare,Medical Devices,0,14769512,51,14769512,51
Acct-003409,Professional Services,Consulting / Other Professional Services,0,1915263,23,2106789,23
Acct-003410,Manufacturing,Consumer Goods,0,1290800,5,1290800,5
Acct-003395,Telecommunications,Wireless,0,414900,6,414900,6
Acct-003363,Media & Content,AdTech,0,488660,8,761299,8
Acct-003411,IT Infrastructure,Cloud Service Provider,0,103006,2,113306,3
Acct-003405,Research & Education,K-12 Education,0,202524,2,202524,2
Acct-003407,Healthcare,Pharmaceuticals / BioTech,0,875900,10,875900,10
Acct-003382,Healthcare,Pharmaceuticals / BioTech,0,875900,9,1454075,9
Acct-003412,Healthcare,Medical Devices,0,5532000,47,5532000,47
Acct-003420,Other Industry,Retail,0,511585,3,511585,3
Acct-000260,Healthcare,Pharmaceuticals / BioTech,0,110640,1,1164332,1
Acct-002483,Other Industry,Retail,0,15674000,805,15674000,805
Acct-000228,Healthcare,Bio Sciences,0,875900,66,875900,66
Acct-000950,Professional Services,Consulting / Other Professional Services,0,84276,1,88512,1
Acct-001018,Telecommunications,Reseller,0,0,0,0,0
Acct-001397,Finance,Banking,0,341226339,900,373841148,900
Acct-000462,IT Infrastructure,Cloud Service Provider,0,0,0,0,0
Acct-000520,Telecommunications,Regional Carrier/ISP,0,0,0,0,0
Acct-003361,Media & Content,Internet Content & Software,0,479440,7,614656,7
Acct-000685,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000954,Professional Services,Consulting / Other Professional Services,0,2573733384,11005,3114217396,11005
Acct-000998,Other Industry,Real Estate / Construction,0,0,0,0,0
Acct-000958,Professional Services,Consulting / Other Professional Services,0,1844000,15,1844000,15
Acct-000957,Finance,Asset Management / Hedge Fund,0,0,0,0,0
Acct-001011,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000472,Telecommunications,National Carrier/ISP,0,0,0,0,0
Acct-001372,Manufacturing,Manufacturing - Other,0,13796082608,15000,18362585951,15000
Acct-000186,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000977,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-003651,Media & Content,Internet Content & Software,0,29370203,620,36437434,550
Acct-003140,IT Infrastructure,Cybersecurity,0,894340,12,894340,12
Acct-000988,Energy,Mining,0,0,0,0,0
Acct-000994,Telecommunications,Regional Carrier/ISP,0,0,0,0,0
Acct-000987,Professional Services,Consulting / Other Professional Services,0,497080,4,456964,4
Acct-000239,Finance,Payment Processing & Collections,0,2913462836,3313,2913462836,3313
Acct-001151,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-001784,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-001028,Energy,Oil & Gas,0,184400000,70,184400000,70
Acct-001072,Other Industry,Retail,0,59239280,200,65163208,200
Acct-003391,Healthcare,Hospital/Clinic,0,6504624254,102000,6504624254,102000
Acct-001079,Telecommunications,Reseller,0,0,0,0,0
Acct-000538,Other Industry,Real Estate / Construction,0,776367334,7817,776367334,5900
Acct-001165,Healthcare,Hospital/Clinic,0,14356759,280,14356759,280
Acct-000688,Healthcare,Healthcare - Other,0,7772252,35,8002020,35
Acct-001104,Other Industry,Real Estate / Construction,0,2213230,14,2434553,14
Acct-001107,Healthcare,Healthcare - Other,0,0,0,0,0
Acct-001108,Media & Content,Internet Content & Software,0,3431597,30,3431597,30
Acct-000300,Other Industry,Accelerator,0,81107,8,89217,8
Acct-003455,Other Industry,Retail,0,0,0,0,0
Acct-000344,Other Industry,Retail,0,92392,2,99668,2
Acct-000263,IT Infrastructure,Colo/Hosting,0,0,0,0,0
Acct-000399,Telecommunications,Wireless,0,0,0,0,0
Acct-000426,Research & Education,K-12 Education,0,0,0,0,0
Acct-000065,Telecommunications,Wireless,0,0,0,0,0
Acct-000453,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-003340,Media & Content,Internet Content & Software,0,862709,35,948980,35
Acct-000474,IT Infrastructure,Colo/Hosting,0,0,0,0,0
Acct-001223,Other Industry,Accelerator,0,230313,2,230313,2
Acct-002531,Other Industry,Accelerator,0,1495133640,3500,1495133640,3500
Acct-003621,Media & Content,Internet Content & Software,0,1383000,22,1383000,22
Acct-000037,Manufacturing,Manufacturing - Other,0,33192000,137,33192000,137
Acct-000105,Other Industry,Retail,0,0,0,0,0
Acct-000081,Research & Education,K-12 Education,0,1987126,33,1987126,33
Acct-000095,Transportation & Logistics,Transportation - Other,0,6830418,40,6830418,40
Acct-000844,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000086,Other Industry,Retail,0,0,0,0,0
Acct-000285,Professional Services,Marketing / Ad Agency,0,3537454,15,3537454,15
Acct-003642,Other Industry,Church,0,2454226,32,2454226,32
Acct-003643,Other Industry,Church,0,193620,5,193620,5
Acct-003623,Other Industry,Church,0,2142659,140,2142659,140
Acct-003624,Other Industry,Church,0,207941,3,211286,3
Acct-003626,Other Industry,Church,0,1423548,16,1281193,16
Acct-003628,Other Industry,Church,0,5178017,100,5178017,100
Acct-003625,Other Industry,Church,0,2777338,50,2777338,50
Acct-002465,Other Industry,Church,0,28191243,300,25372119,300
Acct-003448,Other Industry,Church,0,8569947,62,7712952,62
Acct-003579,Other Industry,Church,0,2168178,33,2264493,33
Acct-003629,Other Industry,Church,0,1437955,12,1437955,12
Acct-003632,Other Industry,Church,0,10413472,200,10413472,200
Acct-003631,Other Industry,Church,0,705418,10,705418,10
Acct-003633,Other Industry,Church,0,2808953,94,2808953,94
Acct-003634,Other Industry,Church,0,262387,2,288414,2
Acct-003635,Other Industry,Church,0,88104,2,88104,2
Acct-003637,Other Industry,Church,0,2809299,60,2809299,60
Acct-003638,Other Industry,Church,0,19655634,400,19655634,400
Acct-003597,Other Industry,Church,0,3023844,55,3023844,55
Acct-003587,Other Industry,Church,0,12796443,155,12796443,155
Acct-003636,Other Industry,Church,0,5362795,75,5362795,75
Acct-003640,Other Industry,Church,0,5013885,50,5013885,50
Acct-003639,Other Industry,Church,0,1290800,24,1036919,24
Acct-003641,Other Industry,Church,0,55320,2,55320,2
Acct-000485,Finance,Banking,0,0,0,0,0
Acct-001188,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000157,Other Industry,Real Estate / Construction,0,8419429,100,9231695,100
Acct-003644,Energy,Utilities,0,16122092000,13800,16122092000,13800
Acct-000179,Telecommunications,VOIP/VSP,0,92200,1,130916,1
Acct-001271,IT Infrastructure,Cloud Service Provider,0,19252892,51,17927658,51
Acct-000829,Media & Content,Media,0,0,0,0,0
Acct-000222,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000219,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-001253,Media & Content,Internet Content & Software,0,15905831,60,19246056,60
Acct-000371,Telecommunications,VOIP/VSP,0,798293416,650,798293416,650
Acct-000392,Telecommunications,National Carrier/ISP,0,0,0,0,0
Acct-000601,Energy,Utilities,0,0,0,0,0
Acct-001228,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-003356,Other Industry,Accelerator,0,0,0,0,0
Acct-001245,IT Infrastructure,Cloud Service Provider,0,151012784,1600,1521300000,1600
Acct-000402,IT Infrastructure,Cybersecurity,0,0,0,0,0
Acct-000855,Professional Services,Engineering,0,97851,2,97851,2
Acct-001217,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-001244,Other Industry,Retail,0,238798000,2130,238798000,2130
Acct-000381,Telecommunications,VOIP/VSP,0,560389756,1089,646914007,1089
Acct-001239,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000813,Telecommunications,Wireless,0,0,0,0,0
Acct-000413,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000476,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000907,Other Industry,Retail,0,1395373501,12240,1255836151,12240
Acct-000471,Professional Services,Consulting / Other Professional Services,0,21921437,110,21921437,110
Acct-001236,Government,Other Government Offices,0,0,0,0,0
Acct-003357,Other Industry,Accelerator,0,277431,2,277431,2
Acct-003365,Other Industry,Accelerator,0,132922,7,132922,7
Acct-000500,Finance,Finance - Other,0,87091,7,87091,7
Acct-000509,Other Industry,Real Estate / Construction,0,0,0,0,0
Acct-000514,Professional Services,Commercial Systems Integrator,0,15998986,120,15998986,120
Acct-000712,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-001222,Research & Education,Higher Education,0,0,0,0,0
Acct-003539,Other Industry,Retail,0,0,0,0,0
Acct-000550,Media & Content,eCommerce,0,12838901,120,12619285,120
Acct-000539,Professional Services,Consulting / Other Professional Services,0,1096363,7,1096363,7
Acct-000626,Healthcare,Healthcare - Other,0,3739819,85,3739819,85
Acct-000574,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000596,Energy,Renewables,0,0,0,0,0
Acct-001232,Other Industry,Hospitality,0,0,0,0,0
Acct-000613,Professional Services,Engineering,0,1854081067,2495,1780623708,2495
Acct-001256,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-000588,Manufacturing,Consumer Goods,0,1221900,4,1221900,4
Acct-001258,Government,State/Local Government,0,0,0,0,0
Acct-000639,Professional Services,Marketing / Ad Agency,0,9138923,35,9138923,35
Acct-000662,Finance,Asset Management / Hedge Fund,0,309825,4,309825,4
Acct-000642,Other Industry,Real Estate / Construction,0,1825002,14,1825002,14
Acct-000761,Government,Federal Government,0,0,0,0,0
Acct-001288,Research & Education,K-12 Education,0,0,0,0,0
Acct-001282,Research & Education,K-12 Education,0,0,0,0,0
Acct-001284,Research & Education,K-12 Education,0,0,0,0,0
Acct-001285,Research & Education,K-12 Education,0,0,0,0,0
Acct-001289,Research & Education,K-12 Education,0,0,0,0,0
Acct-001283,Research & Education,K-12 Education,0,0,0,0,0
Acct-001300,IT Infrastructure,Colo/Hosting,0,391422,4,391422,4
Acct-001301,Professional Services,Legal,0,22474867,180,22474867,180
Acct-001306,Telecommunications,Wireless,0,0,0,0,0
Acct-000736,Media & Content,Internet Content & Software,0,445862,8,445862,8
Acct-000741,Other Industry,Retail,0,5620748,34,5620748,34
Acct-000782,Professional Services,Consulting / Other Professional Services,0,75604,2,75604,2
Acct-000787,Media & Content,Internet Content & Software,0,19242015,169,19242015,169
Acct-003318,Professional Services,Marketing / Ad Agency,0,0,1,0,1
Acct-002579,Other Industry,Real Estate / Construction,0,42563,2,42563,2
Acct-003341,Media & Content,Internet Content & Software,0,287562,14,287562,14
Acct-003276,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-003645,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-003337,Media & Content,Media,0,0,0,0,0
Acct-003397,Healthcare,Hospital/Clinic,0,32031,2,32031,2
Acct-003647,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-003345,Media & Content,Internet Content & Software,0,276600,1,276600,1
Acct-003588,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-003362,Healthcare,Healthcare - Other,0,0,0,0,0
Acct-003609,Media & Content,Internet Content & Software,0,42563,2,42563,2
Acct-000912,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-003648,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-003646,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-003526,Healthcare,Healthcare - Other,0,0,0,0,0
Acct-003611,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-003252,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-000769,Professional Services,Consulting / Other Professional Services,0,0,0,0,0
Acct-001265,Research & Education,Higher Education,0,0,0,0,0
Acct-000796,Media & Content,Internet Content & Software,0,0,0,0,0
Acct-000797,Other Industry,Real Estate / Construction,0,0,0,0,0
Acct-000837,Other Industry,Real Estate / Construction,0,763727,60,763727,60
Acct-000868,Professional Services,Consulting / Other Professional Services,0,4425600,15,4425600,15
Acct-000602,Telecommunications,Wireless,0,0,0,0,0
Acct-001290,Telecommunications,Regional Carrier/ISP,0,0,0,0,0
Acct-001292,Energy,Oil & Gas,0,0,0,0,0
Acct-000610,Research & Education,K-12 Education,0,27757879,192,27757879,192
Acct-000617,Media & Content,Internet Content & Software,0,191040,11,191040,11
Acct-000622,Manufacturing,Consumer Goods,0,41906662,30,41906662,30
Acct-000603,Energy,Utilities,0,22890391,174,22890391,174
Acct-001297,Transportation & Logistics,Logistics,0,0,0,0,0
Acct-000669,Media & Content,AdTech,0,0,0,0,0
