CPQID,AccountID,CreatedDate,ProductGroup,X36MRCList,X36NRRList,X36NPVList,BuildingID,Market,StreetAddress,City,State,PostalCode,NetworkProximity,OnZayoNetworkStatus,,
CPQ-009718,Acct-000268,7/11/16,Ethernet,1256,922,11317,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-009719,Acct-000053,7/11/16,Wavelengths - Metro,1377,2766,24727,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009719,Acct-000053,7/11/16,Wavelengths - Metro,1377,2766,24727,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-009720,Acct-000053,7/11/16,Wavelengths - Metro,1377,2766,24727,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009720,Acct-000053,7/11/16,Wavelengths - Metro,1377,2766,24727,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-009721,Acct-000962,7/11/16,Ethernet,1076,922,24683,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009721,Acct-000962,7/11/16,Ethernet,1076,922,24683,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-009722,Acct-000442,7/11/16,Ethernet,1220,1383,85483,Bldg-110290,Dallas,2914 Taylor St,Dallas,TX,75226,160.31,On Zayo Network,,
CPQ-009722,Acct-000442,7/11/16,Ethernet,1220,1383,85483,Bldg-140252,Dallas,2500 Victory Ave,Dallas,TX,75219,767.17,On Zayo Network,,
CPQ-009722,Acct-000442,7/11/16,Ethernet,1220,1383,85483,Bldg-458042,Dallas,1530 Inspiration Dr,Dallas,TX,75207,561.44,On Zayo Network,,
CPQ-009723,Acct-000268,7/11/16,Ethernet,2958,922,48231,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009723,Acct-000268,7/11/16,Ethernet,2958,922,48231,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-009724,Acct-000268,7/11/16,Ethernet,2958,922,48231,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,
CPQ-009724,Acct-000268,7/11/16,Ethernet,2958,922,48231,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-009725,Acct-000268,7/11/16,Ethernet,1394,922,11187,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009725,Acct-000268,7/11/16,Ethernet,1394,922,11187,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-009726,Acct-000268,7/11/16,Ethernet,3097,922,52941,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009726,Acct-000268,7/11/16,Ethernet,3097,922,52941,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-009727,Acct-000053,7/11/16,Wavelengths - Metro,1377,2766,24727,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009727,Acct-000053,7/11/16,Wavelengths - Metro,1377,2766,24727,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-009728,Acct-000268,7/11/16,Ethernet,2075,922,29053,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-009729,Acct-000268,7/11/16,Ethernet,4889,8298,101157,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,
CPQ-009730,Acct-000053,7/11/16,Wavelengths - Metro,1424,2766,24683,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009730,Acct-000053,7/11/16,Wavelengths - Metro,1424,2766,24683,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-009731,Acct-000544,7/12/16,Dark Fiber - Metro,4770,4610,123384,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009731,Acct-000544,7/12/16,Dark Fiber - Metro,4770,4610,123384,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009732,Acct-000963,7/11/16,Ethernet,2822,922,20034,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,,
CPQ-009733,Acct-000544,7/12/16,Dark Fiber - Metro,9913,4610,256572,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009733,Acct-000544,7/12/16,Dark Fiber - Metro,9913,4610,256572,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009734,Acct-000053,7/11/16,Wavelengths - Metro,1537,2766,23613,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009734,Acct-000053,7/11/16,Wavelengths - Metro,1537,2766,23613,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-009735,Acct-000544,7/12/16,Dark Fiber - Metro,1649,4610,36678,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009735,Acct-000544,7/12/16,Dark Fiber - Metro,1649,4610,36678,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,
CPQ-009736,Acct-000544,7/12/16,Dark Fiber - Metro,2645,4610,54673,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009736,Acct-000544,7/12/16,Dark Fiber - Metro,2645,4610,54673,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,
CPQ-009737,Acct-000544,7/12/16,Dark Fiber - Metro,3760,4610,96628,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009737,Acct-000544,7/12/16,Dark Fiber - Metro,3760,4610,96628,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network,,
CPQ-009738,Acct-000544,7/12/16,Dark Fiber - Metro,8065,4610,203921,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009738,Acct-000544,7/12/16,Dark Fiber - Metro,8065,4610,203921,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network,,
CPQ-009739,Acct-000544,7/12/16,Ethernet,864,461,18104,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009740,Acct-000544,7/12/16,Wavelengths - Metro,1424,2766,24683,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009740,Acct-000544,7/12/16,Wavelengths - Metro,1424,2766,24683,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009741,Acct-000544,7/12/16,Wavelengths - Long Haul,2656,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009742,Acct-000544,7/12/16,Wavelengths - Metro,1991,2305,40762,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009742,Acct-000544,7/12/16,Wavelengths - Metro,1991,2305,40762,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,
CPQ-009743,Acct-000544,7/12/16,Wavelengths - Long Haul,2404,2766,40207,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009744,Acct-000107,7/11/16,Wavelengths - Metro,1033,2766,11625,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009744,Acct-000107,7/11/16,Wavelengths - Metro,1033,2766,11625,Bldg-118239,Dallas,6300 Legacy Dr,Plano,TX,75024,1009.62,On Zayo Network,,
CPQ-009745,Acct-000544,7/12/16,Wavelengths - Metro,1903,2305,34218,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009745,Acct-000544,7/12/16,Wavelengths - Metro,1903,2305,34218,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,
CPQ-009746,Acct-000544,7/12/16,Wavelengths - Long Haul,1985,2766,32714,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009747,Acct-000544,7/12/16,Wavelengths - Metro,1859,2305,36884,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009747,Acct-000544,7/12/16,Wavelengths - Metro,1859,2305,36884,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,
CPQ-009748,Acct-000544,7/12/16,Wavelengths - Metro,2066,2766,37741,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009748,Acct-000544,7/12/16,Wavelengths - Metro,2066,2766,37741,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009749,Acct-000544,7/12/16,Wavelengths - Metro,1681,2766,28667,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009749,Acct-000544,7/12/16,Wavelengths - Metro,1681,2766,28667,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009750,Acct-000442,7/11/16,Dark Fiber - Metro,3241,4610,30965,Bldg-140252,Dallas,2500 Victory Ave,Dallas,TX,75219,767.17,On Zayo Network,,
CPQ-009750,Acct-000442,7/11/16,Dark Fiber - Metro,3241,4610,30965,Bldg-458042,Dallas,1530 Inspiration Dr,Dallas,TX,75207,561.44,On Zayo Network,,
CPQ-009751,Acct-000599,7/11/16,Ethernet,1332,922,20620,Bldg-031512,Dallas,1232 Alma Rd,Richardson,TX,75081,319.37,On Zayo Network,,
CPQ-009752,Acct-000544,7/12/16,Wavelengths - Metro,2020,2766,37785,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009752,Acct-000544,7/12/16,Wavelengths - Metro,2020,2766,37785,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network,,
CPQ-009753,Acct-000544,7/12/16,Wavelengths - Metro,1635,2766,28711,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009753,Acct-000544,7/12/16,Wavelengths - Metro,1635,2766,28711,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network,,
CPQ-009754,Acct-000544,7/12/16,Wavelengths - Metro,1377,2766,24727,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009754,Acct-000544,7/12/16,Wavelengths - Metro,1377,2766,24727,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network,,
CPQ-009755,Acct-000107,7/11/16,Wavelengths - Long Haul,2351,2766,14718,Bldg-118239,Dallas,6300 Legacy Dr,Plano,TX,75024,1009.62,On Zayo Network,,
CPQ-009756,Acct-000544,7/12/16,Wavelengths - Long Haul,2837,3089,0,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-009757,Acct-000544,7/12/16,Wavelengths - Long Haul,2567,3089,55082,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-009758,Acct-000044,7/11/16,IP Services,719,922,11974,Bldg-116669,Denver,400 South Colorado Boulevard,Denver,CO,80246,723.91,On Zayo Network,,
CPQ-009759,Acct-000544,7/12/16,Wavelengths - Long Haul,2118,3089,43050,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,,
CPQ-009760,Acct-000044,7/11/16,IP Services,719,922,10990,Bldg-116669,Denver,400 South Colorado Boulevard,Denver,CO,80246,723.91,On Zayo Network,,
CPQ-009761,Acct-000044,7/11/16,IP Services,719,922,10990,Bldg-116669,Denver,400 South Colorado Boulevard,Denver,CO,80246,723.91,On Zayo Network,,
CPQ-009762,Acct-000964,7/11/16,Ethernet,1093,922,24247,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,,
CPQ-009762,Acct-000964,7/11/16,Ethernet,1093,922,24247,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-009763,Acct-000112,7/11/16,Wavelengths - Long Haul,1583,2766,28680,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-009764,Acct-000002,7/11/16,Wavelengths - Long Haul,2128,2766,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009765,Acct-000544,7/12/16,zColo,788,1014,17666,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009766,Acct-000116,7/11/16,Ethernet,1256,922,25392,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009767,Acct-000002,7/11/16,Wavelengths - Metro,1328,1383,22511,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009767,Acct-000002,7/11/16,Wavelengths - Metro,1328,1383,22511,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009768,Acct-000544,7/12/16,zColo,788,1014,17666,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009769,Acct-000544,7/12/16,zColo,954,1245,22420,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-009770,Acct-000657,7/11/16,IP Services,2633,922,65023,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-009771,Acct-000112,7/11/16,Wavelengths - Metro,1120,2858,16988,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-009771,Acct-000112,7/11/16,Wavelengths - Metro,1120,2858,16988,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-009772,Acct-000002,7/11/16,Wavelengths - Long Haul,2790,2766,0,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,,
CPQ-009773,Acct-000014,7/12/16,Wavelengths - Long Haul,2511,2766,46707,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009774,Acct-000143,7/11/16,IP Services,3674,922,30051,Bldg-481018,Dallas,7520 Sand St,Fort Worth,TX,76118,724.82,Not on Zayo Network,,
CPQ-009775,Acct-000143,7/11/16,IP Services,3674,922,30051,Bldg-481018,Dallas,7520 Sand St,Fort Worth,TX,76118,724.82,Not on Zayo Network,,
CPQ-009776,Acct-000226,7/11/16,Ethernet,1420,922,38118,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-009777,Acct-000143,7/11/16,IP Services,3674,922,30051,Bldg-481018,Dallas,7520 Sand St,Fort Worth,TX,76118,724.82,Not on Zayo Network,,
CPQ-009778,Acct-000226,7/11/16,Ethernet,1420,922,38118,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,,
CPQ-009779,Acct-000408,7/11/16,Ethernet,1292,922,24903,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-009779,Acct-000408,7/11/16,Ethernet,1292,922,24903,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,,
CPQ-009780,Acct-000408,7/11/16,Ethernet,1292,922,24903,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-009780,Acct-000408,7/11/16,Ethernet,1292,922,24903,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,,
CPQ-009781,Acct-000408,7/11/16,Ethernet,1421,922,26419,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,
CPQ-009781,Acct-000408,7/11/16,Ethernet,1421,922,26419,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,,
CPQ-009782,Acct-000224,7/12/16,Dark Fiber - Metro,3629,4610,64635,Bldg-111499,Denver,999 18th St - Bldg North Tower,Denver,CO,80202,159.83,On Zayo Network,,
CPQ-009782,Acct-000224,7/12/16,Dark Fiber - Metro,3629,4610,64635,Bldg-117069,Denver,717 17th St,Denver,CO,80202,125.16,Build in Progress,,
CPQ-009783,Acct-000063,7/11/16,IP Services,684,922,11147,Bldg-135273,Dallas,8445 Freeport Pkwy,Irving,TX,75063,303.3,On Zayo Network,,
CPQ-009784,Acct-000063,7/11/16,IP Services,684,922,10164,Bldg-135273,Dallas,8445 Freeport Pkwy,Irving,TX,75063,303.3,On Zayo Network,,
CPQ-009785,Acct-000063,7/11/16,IP Services,684,922,10164,Bldg-135273,Dallas,8445 Freeport Pkwy,Irving,TX,75063,303.3,On Zayo Network,,
CPQ-009786,Acct-000106,7/11/16,IP Services,528,922,14478,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,,
CPQ-009787,Acct-000019,7/11/16,Ethernet,1122,461,14191,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009787,Acct-000019,7/11/16,Ethernet,1122,461,14191,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,
CPQ-009788,Acct-000014,7/11/16,Wavelengths - Long Haul,2046,2766,37964,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009789,Acct-000014,7/11/16,Wavelengths - Long Haul,2790,2766,0,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,
CPQ-009790,Acct-000948,7/11/16,IP Services,4019,922,101809,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009791,Acct-000106,7/11/16,IP Services,528,922,14478,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,,
CPQ-009792,Acct-000039,7/12/16,Ethernet,973,922,21860,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009792,Acct-000039,7/12/16,Ethernet,973,922,21860,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network,,
CPQ-009793,Acct-000009,7/11/16,Ethernet,2861,8529,56156,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network,,
CPQ-009794,Acct-000346,7/12/16,Wavelengths - Metro,2043,2858,40183,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-009794,Acct-000346,7/12/16,Wavelengths - Metro,2043,2858,40183,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,
CPQ-009795,Acct-000063,7/11/16,IP Services,5674,922,45925,Bldg-061875,Atlanta,2520 Northwinds Pkwy,Alpharetta,GA,30009,2975.73,Not on Zayo Network,,
CPQ-009796,Acct-000002,7/12/16,Wavelengths - Metro,1446,2766,16331,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,,
CPQ-009796,Acct-000002,7/12/16,Wavelengths - Metro,1446,2766,16331,Bldg-111386,Denver,3431 N Windsor Dr,Aurora,CO,80011,779.17,On Zayo Network,,
CPQ-009797,Acct-000063,7/11/16,IP Services,5674,922,45925,Bldg-061875,Atlanta,2520 Northwinds Pkwy,Alpharetta,GA,30009,2975.73,Not on Zayo Network,,
CPQ-009798,Acct-000208,7/12/16,Ethernet,574,643,9908,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009799,Acct-000056,7/12/16,Wavelengths - Metro,1285,2766,20107,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network,,
CPQ-009799,Acct-000056,7/12/16,Wavelengths - Metro,1285,2766,20107,Bldg-118999,Dallas,4200 Amon Carter Blvd,Fort Worth,TX,76155,63.02,On Zayo Network,,
CPQ-009800,Acct-000056,7/12/16,Wavelengths - Metro,1285,2766,20107,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network,,
CPQ-009800,Acct-000056,7/12/16,Wavelengths - Metro,1285,2766,20107,Bldg-117872,Dallas,4500 Amon Carter Blvd,Fort Worth,TX,76155,85.33,On Zayo Network,,
CPQ-009801,Acct-000039,7/12/16,Ethernet,1513,922,38032,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009801,Acct-000039,7/12/16,Ethernet,1513,922,38032,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network,,
CPQ-009802,Acct-000009,7/11/16,Ethernet,1306,922,25248,Bldg-084699,Denver,550 E 84th Ave,Denver,CO,80229,385.93,On Zayo Network,,
CPQ-009802,Acct-000009,7/11/16,Ethernet,1306,922,25248,Bldg-119260,Dallas,6000 Legacy Dr,Plano,TX,75024,237.87,On Zayo Network,,
CPQ-009803,Acct-000039,7/12/16,Ethernet,1178,922,28804,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009803,Acct-000039,7/12/16,Ethernet,1178,922,28804,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network,,
CPQ-009804,Acct-000039,7/12/16,Ethernet,705,461,14026,Bldg-070381,Atlanta,950 E Paces Ferry Rd NE,Atlanta,GA,30326,105.37,On Zayo Network,,
CPQ-009805,Acct-000965,7/12/16,Wavelengths - Long Haul,3457,2766,0,Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network,,
CPQ-009806,Acct-000034,7/12/16,Ethernet,626,922,11378,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009806,Acct-000034,7/12/16,Ethernet,626,922,11378,Bldg-109955,Dallas,3000 Irving Blvd,Dallas,TX,75247,117.61,On Zayo Network,,
CPQ-009807,Acct-000039,7/12/16,Wavelengths - Long Haul,3089,3043,0,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,
CPQ-009808,Acct-000641,7/12/16,Wavelengths - Long Haul,2222,3089,19295,Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network,,
CPQ-009809,Acct-000039,7/12/16,Wavelengths - Long Haul,2974,2950,0,Bldg-011543,Denver,11011 E Peakview Ave,Englewood,CO,80111,257.74,On Zayo Network,,
CPQ-009810,Acct-000641,7/12/16,Wavelengths - Long Haul,4277,2766,36635,Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network,,
CPQ-009811,Acct-000641,7/12/16,Ethernet,1612,1383,83938,Bldg-361118,Dallas,2800 Summit Ave,Plano,TX,75074,202.08,On Zayo Network,,
CPQ-009812,Acct-000079,7/12/16,Wavelengths - Long Haul,2837,2766,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009813,Acct-000039,7/12/16,Ethernet,881,461,17895,Bldg-068572,Atlanta,100 Cherokee St,Marietta,GA,30090,588.21,On Zayo Network,,
CPQ-009814,Acct-000966,7/12/16,IP Services,1204,1189,26847,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,,
CPQ-009815,Acct-000938,7/12/16,Wavelengths - Long Haul,4538,2766,80676,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009816,Acct-000966,7/12/16,IP Services,907,1189,18670,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,,
CPQ-009817,Acct-000079,7/12/16,Wavelengths - Long Haul,2313,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009818,Acct-000079,7/12/16,Wavelengths - Long Haul,2837,2766,0,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,
CPQ-009818,Acct-000079,7/12/16,Wavelengths - Long Haul,2837,2766,0,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009819,Acct-000002,7/12/16,Ethernet,1194,0,26968,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009820,Acct-000967,7/12/16,Ethernet,1513,1153,33191,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network,,
CPQ-009821,Acct-000968,7/12/16,Ethernet,1114,1189,23138,Bldg-109955,Dallas,3000 Irving Blvd,Dallas,TX,75247,117.61,On Zayo Network,,
CPQ-009822,Acct-000019,7/12/16,Dark Fiber - Metro,4949,4610,44141,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,
CPQ-009822,Acct-000019,7/12/16,Dark Fiber - Metro,4949,4610,44141,Bldg-359461,Dallas,3001 Hackberry Rd,Irving,TX,75063,268.84,On Zayo Network,,
CPQ-009823,Acct-000679,7/12/16,Ethernet,3568,922,55721,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-009824,Acct-000679,7/12/16,Ethernet,4563,8298,86303,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
CPQ-009825,Acct-000022,7/13/16,Wavelengths - Long Haul,2599,2997,44086,Bldg-084698,Denver,335 Inverness Dr S,Englewood,CO,80112,308.86,On Zayo Network,,
CPQ-009826,Acct-000679,7/12/16,Ethernet,1937,922,29991,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network,,
